1 1
0.996399 1
0.995198 1
0.990396 0.998812
0.981993 0.996437
0.980792 0.996437
0.978391 0.996437
0.963986 0.995843
0.929172 0.992874
0.927971 0.992874
0.926771 0.99228
0.92437 0.991686
0.909964 0.988717
0.864346 0.983373
0.863145 0.983373
0.861945 0.982779
0.859544 0.981591
0.821128 0.978029
0.77431 0.970903
0.773109 0.970903
0.769508 0.970309
0.764706 0.969715
0.739496 0.962589
0.691477 0.945962
0.690276 0.945962
0.690276 0.945368
0.689076 0.945368
0.685474 0.944181
0.683073 0.943587
0.681873 0.943587
0.663866 0.935867
0.593037 0.914489
0.593037 0.913895
0.593037 0.913302
0.591837 0.913302
0.590636 0.913302
0.588235 0.912114
0.585834 0.91152
0.584634 0.91152
0.584634 0.910926
0.560624 0.904394
0.486194 0.883017
0.486194 0.882423
0.482593 0.882423
0.482593 0.881829
0.47419 0.881235
0.472989 0.881235
0.459784 0.874703
0.411765 0.852138
0.411765 0.85095
0.409364 0.85095
0.408163 0.85095
0.406963 0.850356
0.402161 0.849169
0.40096 0.849169
0.398559 0.849169
0.387755 0.841449
0.34934 0.820071
0.348139 0.820071
0.348139 0.819477
0.345738 0.817696
0.344538 0.817696
0.290516 0.781473
0.289316 0.780285
0.289316 0.779691
0.2497 0.753563
0.234094 0.741093
0.232893 0.741093
0.19928 0.714371
0.190876 0.704869
0.189676 0.704869
0.189676 0.704276
0.170468 0.670428
0.151261 0.654394
0.15006 0.654394
0.15006 0.6538
0.132053 0.619359
0.121248 0.60095
0.121248 0.600356
0.120048 0.600356
0.120048 0.599762
0.092437 0.554632
0.082833 0.545131
0.082833 0.544537
0.081633 0.543349
0.081633 0.542162
0.081633 0.541568
0.062425 0.501188
0.04922 0.482185
0.048019 0.480404
0.046819 0.480404
0.046819 0.47981
0.046819 0.478029
0.045618 0.478029
0.044418 0.477435
0.036014 0.437648
0.030012 0.41924
0.030012 0.416271
0.030012 0.413895
0.030012 0.412114
0.030012 0.410926
0.030012 0.410333
0.022809 0.36342
0.018007 0.342043
0.018007 0.340261
0.018007 0.339667
0.018007 0.339074
0.018007 0.33848
0.018007 0.337886
0.012005 0.249406
0.008403 0.217933
0.008403 0.216746
0.004802 0.07304
0 0.000594
0 0
