1 1
0.9988 1
0.992797 0.998812
0.987995 0.998219
0.979592 0.997031
0.969988 0.995843
0.945978 0.993468
0.92557 0.992874
0.887155 0.986936
0.866747 0.982185
0.821128 0.976841
0.789916 0.969715
0.745498 0.954276
0.722689 0.945962
0.659064 0.921021
0.632653 0.913895
0.557023 0.890143
0.523409 0.879454
0.440576 0.841449
0.417767 0.831354
0.361345 0.794537
0.27611 0.750594
0.229292 0.70962
0.205282 0.697743
0.162065 0.660926
0.15006 0.645487
0.122449 0.622328
0.106843 0.605107
0.082833 0.570665
0.07443 0.557007
0.054022 0.523753
0.048019 0.503563
0.037215 0.470903
0.032413 0.456651
0.02521 0.421615
0.022809 0.401425
0.016807 0.353325
0.012005 0.331354
0.007203 0.258314
0.006002 0.235154
0.0012 0.079572
0 0
