1 1
0.995088 1
0.989006 1
0.978947 1
0.978713 1
0.976608 1
0.976374 1
0.969357 1
0.967953 1
0.967485 1
0.966082 1
0.965614 1
0.96538 1
0.965146 1
0.964678 1
0.963509 1
0.963275 1
0.962339 1
0.960234 1
0.959766 1
0.957427 1
0.955556 1
0.955322 1
0.955088 1
0.954854 1
0.95462 1
0.954386 1
0.952749 1
0.952515 1
0.952281 1
0.951813 1
0.951579 1
0.951345 1
0.951111 1
0.950643 1
0.950409 1
0.950175 1
0.949942 1
0.949708 1
0.949474 1
0.94924 1
0.948772 1
0.948538 1
0.948304 1
0.938246 1
0.931462 1
0.930292 1
0.930058 1
0.929825 1
0.927485 1
0.926784 1
0.92538 1
0.924211 1
0.923275 1
0.923041 1
0.922339 1
0.922105 1
0.921871 1
0.920234 1
0.919766 1
0.919532 1
0.917661 1
0.916959 1
0.916725 1
0.916023 1
0.915322 1
0.915088 1
0.91462 1
0.908538 1
0.90807 1
0.907602 1
0.907368 1
0.906901 1
0.906667 1
0.906433 1
0.905731 1
0.90386 1
0.901988 1
0.901053 1
0.900351 1
0.899883 1
0.898713 1
0.89848 1
0.897778 1
0.89731 1
0.897076 1
0.888889 1
0.888421 1
0.88655 1
0.88538 1
0.885146 1
0.883275 1
0.882807 1
0.882573 1
0.881404 1
0.880468 1
0.88 1
0.879766 1
0.879532 1
0.871579 1
0.864795 1
0.86386 1
0.863626 1
0.861754 1
0.861053 1
0.860819 1
0.859883 1
0.859649 1
0.859415 1
0.859181 1
0.858012 1
0.856608 1
0.856374 1
0.85614 1
0.855906 1
0.854269 1
0.854035 1
0.853801 1
0.853567 1
0.853333 1
0.852164 1
0.85193 1
0.851696 1
0.851462 1
0.850292 1
0.841637 1
0.840702 1
0.840468 1
0.830643 1
0.829942 1
0.829708 1
0.825263 1
0.824795 1
0.821053 1
0.810994 1
0.80538 1
0.804211 1
0.802573 1
0.802105 1
0.797661 1
0.797193 1
0.792982 1
0.791579 1
0.791111 1
0.790175 1
0.789942 1
0.78924 1
0.788772 1
0.788304 1
0.787836 1
0.787602 1
0.787368 1
0.787135 1
0.786901 1
0.786667 1
0.786433 1
0.785263 1
0.785029 1
0.784327 1
0.782456 1
0.782222 1
0.781053 1
0.780585 1
0.780351 1
0.780117 1
0.777544 1
0.77731 1
0.776842 1
0.776608 1
0.776374 1
0.775439 1
0.770526 1
0.769123 1
0.768187 1
0.767953 1
0.767719 1
0.767018 1
0.764444 1
0.763509 1
0.762807 1
0.762339 1
0.761871 1
0.761637 1
0.761404 1
0.76117 1
0.760936 1
0.760702 1
0.758129 1
0.757895 1
0.756959 1
0.756725 1
0.756257 1
0.755088 1
0.754854 1
0.75462 1
0.754152 1
0.753918 1
0.752749 1
0.752515 1
0.752047 1
0.751345 1
0.751111 1
0.74924 1
0.749006 1
0.746433 1
0.745029 1
0.743626 1
0.740819 1
0.740585 1
0.740117 1
0.737778 1
0.737544 1
0.73731 1
0.737076 1
0.736608 1
0.736374 1
0.73614 1
0.735906 1
0.735673 1
0.735205 1
0.734971 1
0.734737 1
0.734503 1
0.734269 1
0.734035 1
0.733567 1
0.733333 1
0.733099 1
0.732865 1
0.732632 1
0.732398 1
0.731696 1
0.729357 1
0.728889 1
0.728655 1
0.727953 1
0.727018 1
0.722807 1
0.722573 1
0.720702 1
0.720468 1
0.720234 1
0.72 1
0.719766 1
0.719532 1
0.718129 1
0.716491 1
0.714854 1
0.714386 1
0.714152 1
0.713684 1
0.71345 1
0.712749 1
0.711111 1
0.710877 1
0.710643 1
0.710175 1
0.709942 1
0.709474 1
0.70924 1
0.709006 1
0.708772 1
0.708538 1
0.708304 1
0.70807 1
0.707836 1
0.705497 1
0.704795 1
0.703626 1
0.703392 1
0.702222 1
0.701988 1
0.701754 1
0.70152 1
0.701053 1
0.697076 1
0.696608 1
0.695906 1
0.694737 1
0.693801 1
0.692865 1
0.692632 1
0.692398 1
0.69193 1
0.691696 1
0.691228 1
0.690292 1
0.690058 1
0.688187 1
0.687953 1
0.686316 1
0.686082 1
0.68538 1
0.684444 1
0.681404 1
0.68117 1
0.673216 1
0.672982 1
0.672749 1
0.672515 1
0.669474 1
0.668772 1
0.667368 1
0.666667 1
0.666433 1
0.665497 1
0.665263 1
0.665029 1
0.661988 1
0.66152 1
0.660351 1
0.652865 1
0.652398 1
0.651462 1
0.65076 1
0.650526 1
0.650292 1
0.647251 1
0.647018 1
0.646316 1
0.646082 1
0.64 1
0.639532 1
0.63883 1
0.637427 1
0.637193 1
0.636959 1
0.636725 1
0.636491 1
0.636257 1
0.636023 1
0.635789 1
0.635556 1
0.635322 1
0.634854 1
0.632982 1
0.632749 1
0.630409 1
0.629942 1
0.629708 1
0.629474 1
0.626199 1
0.625731 1
0.625497 1
0.625263 1
0.623626 1
0.623392 1
0.623158 1
0.622924 1
0.62152 1
0.620585 1
0.618713 1
0.61848 1
0.618246 1
0.616842 1
0.616374 1
0.61614 1
0.615906 1
0.615673 1
0.614269 1
0.613567 1
0.612632 1
0.612398 1
0.608421 1
0.607018 1
0.606784 1
0.606082 1
0.605146 1
0.601871 1
0.601404 1
0.599532 1
0.599298 1
0.598129 1
0.596725 1
0.594152 1
0.593918 1
0.593684 1
0.59345 1
0.593216 1
0.592982 1
0.592749 1
0.592281 1
0.592047 1
0.591813 1
0.591579 1
0.590877 1
0.590643 1
0.590175 1
0.589474 1
0.589006 1
0.588772 1
0.588538 1
0.587836 1
0.587602 1
0.583392 1
0.58152 1
0.581053 1
0.580585 1
0.580117 1
0.579883 1
0.579649 1
0.579181 1
0.576608 1
0.576374 1
0.57614 1
0.575906 1
0.575673 1
0.575205 1
0.574269 1
0.574035 1
0.571228 1
0.570994 1
0.57076 1
0.569591 1
0.568421 1
0.567953 1
0.56655 1
0.56538 1
0.564211 1
0.563977 1
0.563743 1
0.561404 1
0.56117 1
0.560702 1
0.560468 1
0.560234 1
0.56 1
0.559766 1
0.559532 1
0.559064 1
0.558129 1
0.557661 1
0.556725 1
0.556491 1
0.555789 1
0.555556 1
0.554152 1
0.55345 1
0.553216 1
0.552982 1
0.552749 1
0.552515 1
0.549708 1
0.549474 1
0.548538 1
0.547368 1
0.547135 1
0.546199 1
0.545731 1
0.545263 1
0.545029 1
0.542456 1
0.539415 1
0.538947 1
0.53614 1
0.535906 1
0.535439 1
0.535205 1
0.534269 1
0.534035 1
0.534035 0.999925
0.533801 0.999925
0.533567 0.999925
0.531696 0.999925
0.531462 0.999925
0.531228 0.999925
0.53076 0.999925
0.530526 0.999925
0.529591 0.999925
0.529357 0.999925
0.528889 0.999925
0.528421 0.999925
0.528187 0.999925
0.527953 0.999925
0.526082 0.999925
0.523743 0.999925
0.522573 0.999925
0.520702 0.999925
0.520468 0.999925
0.519766 0.999925
0.519298 0.999925
0.519064 0.999925
0.516257 0.999925
0.515789 0.999925
0.514854 0.999925
0.514386 0.999925
0.514152 0.999925
0.513918 0.999925
0.513216 0.999925
0.512982 0.999925
0.512749 0.999925
0.512047 0.999925
0.511579 0.999925
0.510175 0.999925
0.509942 0.999925
0.509708 0.999925
0.50924 0.999925
0.509006 0.999925
0.506433 0.999925
0.505731 0.999925
0.505497 0.999925
0.505263 0.999925
0.505029 0.999925
0.504795 0.999925
0.500351 0.999925
0.499883 0.999925
0.499649 0.999925
0.497544 0.999925
0.49731 0.999925
0.497076 0.999925
0.496608 0.999925
0.495205 0.999925
0.494971 0.999925
0.494503 0.999925
0.494269 0.999925
0.492632 0.999925
0.492398 0.999925
0.49193 0.999925
0.490994 0.999925
0.490526 0.999925
0.489591 0.999925
0.489357 0.999925
0.488655 0.999925
0.487953 0.999925
0.486784 0.999925
0.48655 0.999925
0.486316 0.999925
0.484912 0.999925
0.484678 0.999925
0.482807 0.999925
0.482573 0.999925
0.482339 0.999925
0.481871 0.999925
0.481404 0.999925
0.480468 0.999925
0.480234 0.999925
0.48 0.999925
0.477193 0.999849
0.476959 0.999849
0.476725 0.999849
0.476491 0.999849
0.475556 0.999849
0.475322 0.999849
0.47462 0.999849
0.474386 0.999849
0.474152 0.999849
0.473918 0.999849
0.473684 0.999849
0.47345 0.999849
0.471813 0.999774
0.471579 0.999774
0.471111 0.999774
0.470175 0.999774
0.469474 0.999774
0.469006 0.999774
0.468772 0.999774
0.461053 0.999623
0.460819 0.999623
0.459415 0.999623
0.458947 0.999623
0.458713 0.999623
0.45848 0.999623
0.456608 0.999623
0.45614 0.999623
0.454035 0.999623
0.453801 0.999623
0.453333 0.999623
0.452865 0.999623
0.452632 0.999623
0.450292 0.999623
0.449123 0.999623
0.448889 0.999623
0.444912 0.999623
0.443041 0.999548
0.44117 0.999548
0.440936 0.999548
0.438596 0.999548
0.438363 0.999548
0.437427 0.999548
0.437193 0.999548
0.436023 0.999548
0.435556 0.999548
0.435322 0.999548
0.435088 0.999548
0.434854 0.999548
0.434386 0.999548
0.432982 0.999548
0.432749 0.999548
0.431111 0.999548
0.430877 0.999548
0.430409 0.999548
0.430175 0.999548
0.430175 0.999473
0.429708 0.999473
0.429474 0.999473
0.428772 0.999473
0.42807 0.999473
0.427602 0.999473
0.427135 0.999473
0.425029 0.999397
0.424795 0.999397
0.424094 0.999397
0.42386 0.999397
0.421988 0.999397
0.420351 0.999397
0.420117 0.999397
0.419883 0.999397
0.419181 0.999397
0.418947 0.999397
0.41848 0.999397
0.418012 0.999397
0.417778 0.999397
0.417544 0.999397
0.41731 0.999397
0.415906 0.999397
0.415439 0.999397
0.414971 0.999397
0.414737 0.999397
0.414503 0.999397
0.413801 0.999397
0.413567 0.999397
0.412865 0.999397
0.412632 0.999397
0.409357 0.999397
0.407018 0.999322
0.403041 0.999322
0.402339 0.999322
0.402105 0.999322
0.400936 0.999322
0.400468 0.999322
0.399298 0.999322
0.393684 0.999322
0.391111 0.999322
0.390877 0.999322
0.390643 0.999322
0.389942 0.999322
0.389474 0.999322
0.387135 0.999322
0.386901 0.999322
0.386667 0.999322
0.385731 0.999322
0.385497 0.999322
0.385263 0.999322
0.385029 0.999322
0.384795 0.999322
0.384561 0.999322
0.384327 0.999322
0.384094 0.999322
0.383626 0.999322
0.383392 0.999322
0.382924 0.999322
0.38269 0.999322
0.382456 0.999322
0.381053 0.999322
0.380819 0.999322
0.380117 0.999322
0.379415 0.999322
0.379181 0.999322
0.375673 0.999322
0.370058 0.999247
0.366316 0.999247
0.360702 0.999247
0.360468 0.999247
0.360234 0.999247
0.359766 0.999247
0.359298 0.999247
0.359064 0.999247
0.356257 0.999247
0.356023 0.999247
0.353918 0.999247
0.352749 0.999247
0.350877 0.999247
0.348772 0.999247
0.34807 0.999247
0.347836 0.999247
0.347602 0.999247
0.345263 0.999247
0.342924 0.999247
0.34269 0.999247
0.342456 0.999247
0.341053 0.999247
0.340819 0.999247
0.339883 0.999247
0.339415 0.999247
0.339181 0.999247
0.338947 0.999247
0.338713 0.999247
0.33848 0.999247
0.338246 0.999247
0.337076 0.999247
0.336374 0.999247
0.33193 0.999171
0.330994 0.999096
0.33076 0.999096
0.32655 0.999096
0.326316 0.999096
0.320234 0.99902
0.319532 0.99902
0.319064 0.99902
0.318596 0.99902
0.318363 0.99902
0.314854 0.998945
0.314386 0.998945
0.31345 0.99887
0.309006 0.99887
0.308772 0.99887
0.308538 0.99887
0.308304 0.99887
0.307836 0.99887
0.307602 0.99887
0.303626 0.99887
0.303392 0.99887
0.302924 0.99887
0.301053 0.99887
0.300585 0.99887
0.29848 0.99887
0.296842 0.99887
0.296608 0.99887
0.292164 0.998794
0.291696 0.998794
0.291462 0.998794
0.291228 0.998794
0.290994 0.998794
0.289825 0.998794
0.286082 0.998719
0.279532 0.998719
0.274386 0.998719
0.274152 0.998719
0.271579 0.998644
0.270877 0.998644
0.269942 0.998644
0.268538 0.998644
0.266199 0.998644
0.265965 0.998644
0.264795 0.998644
0.264561 0.998644
0.262222 0.998644
0.260585 0.998644
0.259415 0.998644
0.259181 0.998644
0.258713 0.998644
0.25848 0.998644
0.258246 0.998644
0.25614 0.998568
0.254503 0.998568
0.254035 0.998568
0.253333 0.998568
0.253099 0.998568
0.250292 0.998568
0.249591 0.998568
0.249591 0.998418
0.249123 0.998418
0.247485 0.998418
0.247251 0.998418
0.247018 0.998418
0.24655 0.998418
0.245614 0.998418
0.242807 0.998418
0.242339 0.998418
0.239298 0.998418
0.234386 0.998342
0.234152 0.998342
0.228304 0.998342
0.223626 0.998267
0.220819 0.998267
0.220351 0.998267
0.218012 0.998267
0.217778 0.998267
0.217544 0.998267
0.215205 0.998192
0.214503 0.998192
0.214269 0.998192
0.213567 0.998192
0.213333 0.998192
0.213099 0.998192
0.212398 0.998192
0.211228 0.998116
0.208889 0.998041
0.208187 0.998041
0.207953 0.998041
0.207719 0.998041
0.203275 0.998041
0.200936 0.998041
0.200702 0.997966
0.199298 0.997966
0.196959 0.997966
0.196725 0.997966
0.193684 0.997966
0.19345 0.997966
0.193216 0.997966
0.191111 0.997966
0.190175 0.997966
0.187602 0.997966
0.185731 0.997966
0.185263 0.997966
0.183392 0.997966
0.180351 0.99789
0.179649 0.99789
0.175439 0.99774
0.174035 0.99774
