0 0.66905 0.717798967 0.6727930075 0.7458323401 0.7712673818 0.7682796981 0.6736193882 0.7344457688 0.7496622964 0.6831227652 0.7177671832 0.66905 0.6970599921 0.7384982122 0.7501549464 0.7765276122 0.7734445769 0.7112673818 0.759276917 0.7673818037 0.7137226857 0.738299563 0.498 0.667 0.813 0.728 0.837 0.836 0.65 0.798 0.826 0.737 0.779 0.498 0.57 0.828 0.757 0.844 0.842 0.726 0.827 0.834 0.768 0.803
0.001 0.66905 0.71950735 0.6722288439 0.7522844656 0.76681764 0.7647755264 0.6776638856 0.7372268574 0.7516487882 0.6869209376 0.7200317839 0.66905 0.6982121573 0.7375764799 0.757806913 0.7745887962 0.7732379817 0.7150814462 0.7630115217 0.7682161303 0.720476758 0.740254271 0.498 0.668 0.813 0.74 0.836 0.834 0.652 0.799 0.827 0.741 0.783 0.498 0.571 0.827 0.772 0.843 0.842 0.723 0.825 0.833 0.772 0.801
0.005 0.66905 0.7178386969 0.672928089 0.7544854986 0.7661819627 0.7644974176 0.6920460866 0.7363130711 0.7587604291 0.6935955503 0.7243146603 0.66905 0.6978545888 0.738045292 0.7610647596 0.7746841478 0.7753198252 0.7269924513 0.7656336909 0.7682161303 0.7301231625 0.7375049662 0.498 0.669 0.813 0.745 0.836 0.834 0.665 0.803 0.828 0.752 0.785 0.498 0.572 0.828 0.781 0.843 0.842 0.739 0.83 0.834 0.79 0.799
0.01 0.66905 0.7182359952 0.6765196663 0.7573857767 0.7641080652 0.7608661104 0.6906078665 0.7442193087 0.7615812475 0.6985220501 0.7262932062 0.66905 0.6983313468 0.7444815256 0.7616607072 0.7732618196 0.7725705205 0.7325625745 0.7617401669 0.7641636869 0.7408184346 0.7356694478 0.498 0.668 0.817 0.748 0.835 0.832 0.662 0.81 0.831 0.759 0.788 0.498 0.572 0.832 0.787 0.843 0.841 0.75 0.832 0.832 0.802 0.795
0.05 0.66905 0.7181168057 0.5938816051 0.7172904251 0.6968136671 0.68439412 0.7115852205 0.7180770759 0.7112435439 0.711466031 0.6896940803 0.66905 0.7049662296 0.6846007151 0.7045530393 0.6979658323 0.7063170441 0.7027254668 0.7042113627 0.7018673023 0.7054668256 0.694882797 0.498 0.667 0.745 0.757 0.757 0.712 0.754 0.783 0.779 0.779 0.75 0.498 0.58 0.769 0.75 0.771 0.589 0.763 0.771 0.766 0.769 0.763
0.1 0.66905 0.7194278903 0.5811442193 0.7097020262 0.6807151371 0.6705284068 0.714398093 0.7140246325 0.7146205801 0.7024235201 0.6683512118 0.66905 0.7063965038 0.6996424315 0.7063965038 0.7040286055 0.7063965038 0.7059515296 0.7067938021 0.6850615812 0.7024235201 0.6949066349 0.498 0.668 0.735 0.749 0.741 0.696 0.768 0.778 0.778 0.771 0.734 0.498 0.581 0.766 0.741 0.765 0.584 0.759 0.762 0.722 0.76 0.763
0.15 0.66905 0.7056813667 0.6385697259 0.7056654748 0.6798649186 0.6695431069 0.7055860151 0.7054827175 0.7061978546 0.7018514104 0.6625029797 0.66905 0.7063965038 0.7063965038 0.7063965038 0.7062137465 0.7063965038 0.7063965038 0.7063965038 0.6686134287 0.7063726659 0.6937147398 0.498 0.588 0.709 0.597 0.723 0.536 0.752 0.755 0.754 0.75 0.72 0.498 0.581 0.74 0.741 0.74 0.58 0.741 0.739 0.499 0.741 0.751
0.2 0.66905 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.66905 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.498 0.5 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.5 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498
0.3 0.66905 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.498 0.5 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.5 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498
0.5 0.66905 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.66905 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.6690504569 0.498 0.5 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.5 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498 0.498
